文件名,区域,覆盖率,覆盖道路长度_m,总道路长度_m,解析POI数,访问POI去重数,本地POI总数,访问POI覆盖率,缺失访问POI数,缺失访问POI示例,使用段数,未匹配POI数,无路可达段数,错误
评估报告_多伦多CN塔_deepseek_context_report.txt.json,多伦多CN塔,0.660876,4860.18,7354.16,13,13,13,1.000000,0,,12,0,0,
评估报告_多伦多CN塔_deepseek_graph_report.txt.json,多伦多CN塔,0.794068,5839.70,7354.16,19,13,13,1.000000,0,,18,0,0,
评估报告_多伦多CN塔_deepseek_map_report.txt.json,多伦多CN塔,0.764589,5622.91,7354.16,13,13,13,1.000000,0,,12,0,0,
评估报告_多伦多CN塔_gemini_context_report.txt.json,多伦多CN塔,0.660876,4860.18,7354.16,13,13,13,1.000000,0,,12,0,0,
评估报告_多伦多CN塔_gemini_graph_report.txt.json,多伦多CN塔,0.794068,5839.70,7354.16,19,13,13,1.000000,0,,18,0,0,
评估报告_多伦多CN塔_gemini_map_report.txt.json,多伦多CN塔,0.660876,4860.18,7354.16,13,13,13,1.000000,0,,12,0,0,
评估报告_多伦多CN塔_openai_context_report.txt.json,多伦多CN塔,0.660876,4860.18,7354.16,13,13,13,1.000000,0,,12,0,0,
评估报告_多伦多CN塔_openai_graph_report.txt.json,多伦多CN塔,0.794068,5839.70,7354.16,19,13,13,1.000000,0,,18,0,0,
评估报告_多伦多CN塔_openai_map_report.txt.json,多伦多CN塔,0.660876,4860.18,7354.16,13,13,13,1.000000,0,,12,0,0,
评估报告_多伦多CN塔_qwen_context_report.txt.json,多伦多CN塔,0.764589,5622.91,7354.16,13,13,13,1.000000,0,,12,0,0,
评估报告_多伦多CN塔_qwen_graph_report.txt.json,多伦多CN塔,0.833930,6132.85,7354.16,17,13,13,1.000000,0,,16,0,0,
评估报告_多伦多CN塔_qwen_map_report.txt.json,多伦多CN塔,0.764589,5622.91,7354.16,13,13,13,1.000000,0,,12,0,0,
评估报告_巴黎埃菲尔铁塔_claude_context_report.txt.json,巴黎埃菲尔铁塔,0.579180,6724.66,11610.66,15,15,15,1.000000,0,,14,0,0,
评估报告_巴黎埃菲尔铁塔_claude_graph_report.txt.json,巴黎埃菲尔铁塔,0.598866,6953.23,11610.66,16,15,15,1.000000,0,,15,0,0,
评估报告_巴黎埃菲尔铁塔_claude_map_report.txt.json,巴黎埃菲尔铁塔,0.579180,6724.66,11610.66,15,15,15,1.000000,0,,14,0,0,
评估报告_巴黎埃菲尔铁塔_deepseek_context_report.txt.json,巴黎埃菲尔铁塔,0.579180,6724.66,11610.66,15,15,15,1.000000,0,,14,0,0,
评估报告_巴黎埃菲尔铁塔_deepseek_graph_report.txt.json,巴黎埃菲尔铁塔,0.598866,6953.23,11610.66,16,15,15,1.000000,0,,15,0,0,
评估报告_巴黎埃菲尔铁塔_deepseek_map_report.txt.json,巴黎埃菲尔铁塔,0.579180,6724.66,11610.66,15,15,15,1.000000,0,,14,0,0,
评估报告_巴黎埃菲尔铁塔_gemini_context_report.txt.json,巴黎埃菲尔铁塔,0.579180,6724.66,11610.66,15,15,15,1.000000,0,,14,0,0,
评估报告_巴黎埃菲尔铁塔_gemini_graph_report.txt.json,巴黎埃菲尔铁塔,0.598866,6953.23,11610.66,16,15,15,1.000000,0,,15,0,0,
评估报告_巴黎埃菲尔铁塔_gemini_map_report.txt.json,巴黎埃菲尔铁塔,0.579180,6724.66,11610.66,15,15,15,1.000000,0,,14,0,0,
评估报告_巴黎埃菲尔铁塔_openai_context_report.txt.json,巴黎埃菲尔铁塔,0.579180,6724.66,11610.66,15,15,15,1.000000,0,,14,0,0,
评估报告_巴黎埃菲尔铁塔_openai_graph_report.txt.json,巴黎埃菲尔铁塔,0.598866,6953.23,11610.66,16,15,15,1.000000,0,,15,0,0,
评估报告_巴黎埃菲尔铁塔_openai_map_report.txt.json,巴黎埃菲尔铁塔,0.579180,6724.66,11610.66,15,15,15,1.000000,0,,14,0,0,
评估报告_巴黎埃菲尔铁塔_qwen_context_report.txt.json,巴黎埃菲尔铁塔,0.579180,6724.66,11610.66,15,15,15,1.000000,0,,14,0,0,
评估报告_巴黎埃菲尔铁塔_qwen_graph_report.txt.json,巴黎埃菲尔铁塔,0.565716,6568.34,11610.66,21,15,15,1.000000,0,,20,0,0,
评估报告_巴黎埃菲尔铁塔_qwen_map_report.txt.json,巴黎埃菲尔铁塔,0.555802,6453.22,11610.66,15,15,15,1.000000,0,,14,0,0,
评估报告_广州塔_claude_context_report.txt.json,广州塔,0.773204,3366.84,4354.40,7,7,7,1.000000,0,,6,0,0,
评估报告_广州塔_claude_graph_report.txt.json,广州塔,0.773204,3366.84,4354.40,7,7,7,1.000000,0,,6,0,0,
评估报告_广州塔_claude_map_report.txt.json,广州塔,0.773204,3366.84,4354.40,7,7,7,1.000000,0,,6,0,0,
评估报告_广州塔_deepseek_context_report.txt.json,广州塔,0.773204,3366.84,4354.40,7,7,7,1.000000,0,,6,0,0,
评估报告_广州塔_deepseek_graph_report.txt.json,广州塔,0.773204,3366.84,4354.40,7,7,7,1.000000,0,,6,0,0,
评估报告_广州塔_deepseek_map_report.txt.json,广州塔,0.773204,3366.84,4354.40,7,7,7,1.000000,0,,6,0,0,
评估报告_广州塔_gemini_context_report.txt.json,广州塔,0.773204,3366.84,4354.40,7,7,7,1.000000,0,,6,0,0,
评估报告_广州塔_gemini_graph_report.txt.json,广州塔,0.773204,3366.84,4354.40,7,7,7,1.000000,0,,6,0,0,
评估报告_广州塔_gemini_map_report.txt.json,广州塔,0.773204,3366.84,4354.40,7,7,7,1.000000,0,,6,0,0,
评估报告_广州塔_openai_context_report.txt.json,广州塔,0.773204,3366.84,4354.40,7,7,7,1.000000,0,,6,0,0,
评估报告_广州塔_openai_graph_report.txt.json,广州塔,0.773204,3366.84,4354.40,7,7,7,1.000000,0,,6,0,0,
评估报告_广州塔_openai_map_report.txt.json,广州塔,0.773204,3366.84,4354.40,7,7,7,1.000000,0,,6,0,0,
评估报告_广州塔_qwen_context_report.txt.json,广州塔,0.773204,3366.84,4354.40,7,7,7,1.000000,0,,6,0,0,
评估报告_广州塔_qwen_graph_report.txt.json,广州塔,0.773204,3366.84,4354.40,7,7,7,1.000000,0,,6,0,0,
评估报告_广州塔_qwen_map_report.txt.json,广州塔,0.773204,3366.84,4354.40,7,7,7,1.000000,0,,6,0,0,
评估报告_旧金山联合广场_claude_context_report.txt.json,旧金山联合广场,0.440061,4028.73,9154.92,14,14,14,1.000000,0,,13,0,0,
评估报告_旧金山联合广场_claude_graph_report.txt.json,旧金山联合广场,0.439581,4024.33,9154.92,16,14,14,1.000000,0,,15,0,0,
评估报告_旧金山联合广场_claude_map_report.txt.json,旧金山联合广场,0.440061,4028.73,9154.92,14,14,14,1.000000,0,,13,0,0,
评估报告_旧金山联合广场_deepseek_context_report.txt.json,旧金山联合广场,0.440061,4028.73,9154.92,14,14,14,1.000000,0,,13,0,0,
评估报告_旧金山联合广场_deepseek_graph_report.txt.json,旧金山联合广场,0.497457,4554.18,9154.92,17,14,14,1.000000,0,,16,0,0,
评估报告_旧金山联合广场_deepseek_map_report.txt.json,旧金山联合广场,0.440061,4028.73,9154.92,14,14,14,1.000000,0,,13,0,0,
评估报告_旧金山联合广场_gemini_context_report.txt.json,旧金山联合广场,0.440061,4028.73,9154.92,14,14,14,1.000000,0,,13,0,0,
评估报告_旧金山联合广场_gemini_graph_report.txt.json,旧金山联合广场,0.439581,4024.33,9154.92,16,14,14,1.000000,0,,15,0,0,
评估报告_旧金山联合广场_gemini_map_report.txt.json,旧金山联合广场,0.440061,4028.73,9154.92,14,14,14,1.000000,0,,13,0,0,
评估报告_旧金山联合广场_openai_context_report.txt.json,旧金山联合广场,0.440061,4028.73,9154.92,14,14,14,1.000000,0,,13,0,0,
评估报告_旧金山联合广场_openai_graph_report.txt.json,旧金山联合广场,0.439581,4024.33,9154.92,16,14,14,1.000000,0,,15,0,0,
评估报告_旧金山联合广场_openai_map_report.txt.json,旧金山联合广场,0.440061,4028.73,9154.92,14,14,14,1.000000,0,,13,0,0,
评估报告_旧金山联合广场_qwen_context_report.txt.json,旧金山联合广场,0.440061,4028.73,9154.92,14,14,14,1.000000,0,,13,0,0,
评估报告_旧金山联合广场_qwen_graph_report.txt.json,旧金山联合广场,0.439581,4024.33,9154.92,16,14,14,1.000000,0,,15,0,0,
评估报告_旧金山联合广场_qwen_map_report.txt.json,旧金山联合广场,0.482719,4419.26,9154.92,14,14,14,1.000000,0,,13,0,0,
评估报告_柏林勃兰登堡门_claude_context_report.txt.json,柏林勃兰登堡门,0.599458,7129.64,11893.49,14,14,14,1.000000,0,,13,0,0,
评估报告_柏林勃兰登堡门_claude_graph_report.txt.json,柏林勃兰登堡门,0.656060,7802.84,11893.49,21,14,14,1.000000,0,,20,0,0,
评估报告_柏林勃兰登堡门_claude_map_report.txt.json,柏林勃兰登堡门,0.599458,7129.64,11893.49,14,14,14,1.000000,0,,13,0,0,
评估报告_柏林勃兰登堡门_deepseek_context_report.txt.json,柏林勃兰登堡门,0.679631,8083.19,11893.49,14,14,14,1.000000,0,,13,0,0,
评估报告_柏林勃兰登堡门_deepseek_graph_report.txt.json,柏林勃兰登堡门,0.689022,8194.88,11893.49,18,14,14,1.000000,0,,17,0,0,
评估报告_柏林勃兰登堡门_deepseek_map_report.txt.json,柏林勃兰登堡门,0.679631,8083.19,11893.49,14,14,14,1.000000,0,,13,0,0,
评估报告_柏林勃兰登堡门_gemini_context_report.txt.json,柏林勃兰登堡门,0.599458,7129.64,11893.49,14,14,14,1.000000,0,,13,0,0,
评估报告_柏林勃兰登堡门_gemini_graph_report.txt.json,柏林勃兰登堡门,0.656060,7802.84,11893.49,18,14,14,1.000000,0,,17,0,0,
评估报告_柏林勃兰登堡门_gemini_map_report.txt.json,柏林勃兰登堡门,0.599458,7129.64,11893.49,14,14,14,1.000000,0,,13,0,0,
评估报告_柏林勃兰登堡门_openai_context_report.txt.json,柏林勃兰登堡门,0.599458,7129.64,11893.49,14,14,14,1.000000,0,,13,0,0,
评估报告_柏林勃兰登堡门_openai_graph_report.txt.json,柏林勃兰登堡门,0.656060,7802.84,11893.49,21,14,14,1.000000,0,,20,0,0,
评估报告_柏林勃兰登堡门_openai_map_report.txt.json,柏林勃兰登堡门,0.599458,7129.64,11893.49,14,14,14,1.000000,0,,13,0,0,
评估报告_柏林勃兰登堡门_qwen_context_report.txt.json,柏林勃兰登堡门,0.608624,7238.66,11893.49,14,14,14,1.000000,0,,13,0,0,
评估报告_柏林勃兰登堡门_qwen_graph_report.txt.json,柏林勃兰登堡门,0.641577,7630.58,11893.49,18,14,14,1.000000,0,,17,0,0,
评估报告_柏林勃兰登堡门_qwen_map_report.txt.json,柏林勃兰登堡门,0.608624,7238.66,11893.49,14,14,14,1.000000,0,,13,0,0,
评估报告_武汉黄鹤楼_claude_context_report.txt.json,武汉黄鹤楼,0.504838,4288.90,8495.60,20,20,20,1.000000,0,,19,0,0,
评估报告_武汉黄鹤楼_claude_graph_report.txt.json,武汉黄鹤楼,0.498731,4237.02,8495.60,32,20,20,1.000000,0,,31,0,0,
评估报告_武汉黄鹤楼_claude_map_report.txt.json,武汉黄鹤楼,0.504838,4288.90,8495.60,20,20,20,1.000000,0,,19,0,0,
评估报告_武汉黄鹤楼_deepseek_context_report.txt.json,武汉黄鹤楼,0.504838,4288.90,8495.60,20,20,20,1.000000,0,,19,0,0,
评估报告_武汉黄鹤楼_deepseek_graph_report.txt.json,武汉黄鹤楼,0.498731,4237.02,8495.60,32,20,20,1.000000,0,,31,0,0,
评估报告_武汉黄鹤楼_deepseek_map_report.txt.json,武汉黄鹤楼,0.497549,4226.98,8495.60,20,20,20,1.000000,0,,19,0,0,
评估报告_武汉黄鹤楼_gemini_context_report.txt.json,武汉黄鹤楼,0.504838,4288.90,8495.60,20,20,20,1.000000,0,,19,0,0,
评估报告_武汉黄鹤楼_gemini_graph_report.txt.json,武汉黄鹤楼,0.498731,4237.02,8495.60,32,20,20,1.000000,0,,31,0,0,
评估报告_武汉黄鹤楼_gemini_map_report.txt.json,武汉黄鹤楼,0.504838,4288.90,8495.60,20,20,20,1.000000,0,,19,0,0,
评估报告_武汉黄鹤楼_openai_context_report.txt.json,武汉黄鹤楼,0.504838,4288.90,8495.60,20,20,20,1.000000,0,,19,0,0,
评估报告_武汉黄鹤楼_openai_graph_report.txt.json,武汉黄鹤楼,0.498731,4237.02,8495.60,32,20,20,1.000000,0,,31,0,0,
评估报告_武汉黄鹤楼_openai_map_report.txt.json,武汉黄鹤楼,0.504838,4288.90,8495.60,20,20,20,1.000000,0,,19,0,0,
评估报告_武汉黄鹤楼_qwen_context_report.txt.json,武汉黄鹤楼,0.497549,4226.98,8495.60,20,20,20,1.000000,0,,19,0,0,
评估报告_武汉黄鹤楼_qwen_graph_report.txt.json,武汉黄鹤楼,0.504838,4288.90,8495.60,29,20,20,1.000000,0,,28,0,0,
评估报告_武汉黄鹤楼_qwen_map_report.txt.json,武汉黄鹤楼,0.497549,4226.98,8495.60,20,20,20,1.000000,0,,19,0,0,
评估报告_洛杉矶好莱坞_claude_context_report.txt.json,洛杉矶好莱坞,0.612866,2469.61,4029.62,15,15,15,1.000000,0,,14,0,0,
评估报告_洛杉矶好莱坞_claude_graph_report.txt.json,洛杉矶好莱坞,0.628061,2530.84,4029.62,19,15,15,1.000000,0,,18,0,0,
评估报告_洛杉矶好莱坞_claude_map_report.txt.json,洛杉矶好莱坞,0.612866,2469.61,4029.62,15,15,15,1.000000,0,,14,0,0,
评估报告_洛杉矶好莱坞_deepseek_context_report.txt.json,洛杉矶好莱坞,0.612866,2469.61,4029.62,15,15,15,1.000000,0,,14,0,0,
评估报告_洛杉矶好莱坞_deepseek_graph_report.txt.json,洛杉矶好莱坞,0.628061,2530.84,4029.62,19,15,15,1.000000,0,,18,0,0,
评估报告_洛杉矶好莱坞_deepseek_map_report.txt.json,洛杉矶好莱坞,0.612866,2469.61,4029.62,15,15,15,1.000000,0,,14,0,0,
评估报告_洛杉矶好莱坞_gemini_context_report.txt.json,洛杉矶好莱坞,0.612866,2469.61,4029.62,15,15,15,1.000000,0,,14,0,0,
评估报告_洛杉矶好莱坞_gemini_graph_report.txt.json,洛杉矶好莱坞,0.628061,2530.84,4029.62,19,15,15,1.000000,0,,18,0,0,
评估报告_洛杉矶好莱坞_gemini_map_report.txt.json,洛杉矶好莱坞,0.612866,2469.61,4029.62,15,15,15,1.000000,0,,14,0,0,
评估报告_洛杉矶好莱坞_openai_context_report.txt.json,洛杉矶好莱坞,0.612866,2469.61,4029.62,15,15,15,1.000000,0,,14,0,0,
评估报告_洛杉矶好莱坞_openai_graph_report.txt.json,洛杉矶好莱坞,0.000000,0.00,4029.62,0,0,15,0.000000,15,25 Degrees;California Pizza Kitchen;Chado Tea Room;Dave & Buster's;Greco's Pizza;Hard Rock Cafe;Hooters;JINYA Ramen Bar;Kensho;Lucky Strike,0,0,0,可用点不足
评估报告_洛杉矶好莱坞_openai_map_report.txt.json,洛杉矶好莱坞,0.612866,2469.61,4029.62,15,15,15,1.000000,0,,14,0,0,
评估报告_洛杉矶好莱坞_qwen_context_report.txt.json,洛杉矶好莱坞,0.612866,2469.61,4029.62,15,15,15,1.000000,0,,14,0,0,
评估报告_洛杉矶好莱坞_qwen_graph_report.txt.json,洛杉矶好莱坞,0.612866,2469.61,4029.62,17,15,15,1.000000,0,,16,0,0,
评估报告_洛杉矶好莱坞_qwen_map_report.txt.json,洛杉矶好莱坞,0.612866,2469.61,4029.62,15,15,15,1.000000,0,,14,0,0,
评估报告_纽约时代广场_claude_context_report.txt.json,纽约时代广场,0.543826,4357.61,8012.88,12,12,12,1.000000,0,,11,0,0,
评估报告_纽约时代广场_claude_graph_report.txt.json,纽约时代广场,0.469033,3758.30,8012.88,13,12,12,1.000000,0,,12,0,0,
评估报告_纽约时代广场_claude_map_report.txt.json,纽约时代广场,0.543826,4357.61,8012.88,12,12,12,1.000000,0,,11,0,0,
评估报告_纽约时代广场_deepseek_context_report.txt.json,纽约时代广场,0.543826,4357.61,8012.88,12,12,12,1.000000,0,,11,0,0,
评估报告_纽约时代广场_deepseek_graph_report.txt.json,纽约时代广场,0.469033,3758.30,8012.88,13,12,12,1.000000,0,,12,0,0,
评估报告_纽约时代广场_deepseek_map_report.txt.json,纽约时代广场,0.543826,4357.61,8012.88,12,12,12,1.000000,0,,11,0,0,
评估报告_纽约时代广场_gemini_context_report.txt.json,纽约时代广场,0.543826,4357.61,8012.88,12,12,12,1.000000,0,,11,0,0,
评估报告_纽约时代广场_gemini_graph_report.txt.json,纽约时代广场,0.469033,3758.30,8012.88,13,12,12,1.000000,0,,12,0,0,
评估报告_纽约时代广场_gemini_map_report.txt.json,纽约时代广场,0.543826,4357.61,8012.88,12,12,12,1.000000,0,,11,0,0,
评估报告_纽约时代广场_openai_context_report.txt.json,纽约时代广场,0.543826,4357.61,8012.88,12,12,12,1.000000,0,,11,0,0,
评估报告_纽约时代广场_openai_graph_report.txt.json,纽约时代广场,0.469033,3758.30,8012.88,13,12,12,1.000000,0,,12,0,0,
评估报告_纽约时代广场_openai_map_report.txt.json,纽约时代广场,0.543826,4357.61,8012.88,12,12,12,1.000000,0,,11,0,0,
评估报告_纽约时代广场_qwen_context_report.txt.json,纽约时代广场,0.543826,4357.61,8012.88,12,12,12,1.000000,0,,11,0,0,
评估报告_纽约时代广场_qwen_graph_report.txt.json,纽约时代广场,0.512338,4105.30,8012.88,14,12,12,1.000000,0,,13,0,0,
评估报告_纽约时代广场_qwen_map_report.txt.json,纽约时代广场,0.543826,4357.61,8012.88,12,12,12,1.000000,0,,11,0,0,
评估报告_维也纳美泉宫_claude_context_report.txt.json,维也纳美泉宫,0.742124,4774.43,6433.47,15,15,15,1.000000,0,,14,0,0,
评估报告_维也纳美泉宫_claude_graph_report.txt.json,维也纳美泉宫,0.676150,4349.99,6433.47,19,14,15,0.933333,1,Korb (No.4),18,0,0,
评估报告_维也纳美泉宫_claude_map_report.txt.json,维也纳美泉宫,0.742124,4774.43,6433.47,15,15,15,1.000000,0,,14,0,0,
评估报告_维也纳美泉宫_deepseek_context_report.txt.json,维也纳美泉宫,0.741786,4772.25,6433.47,15,15,15,1.000000,0,,14,0,0,
评估报告_维也纳美泉宫_deepseek_graph_report.txt.json,维也纳美泉宫,0.758612,4880.50,6433.47,24,14,15,0.933333,1,Korb (No.4),23,0,0,
评估报告_维也纳美泉宫_deepseek_map_report.txt.json,维也纳美泉宫,0.647152,4163.43,6433.47,14,14,15,0.933333,1,Korb (No.4),13,0,0,
评估报告_维也纳美泉宫_gemini_context_report.txt.json,维也纳美泉宫,0.742124,4774.43,6433.47,15,15,15,1.000000,0,,14,0,0,
评估报告_维也纳美泉宫_gemini_graph_report.txt.json,维也纳美泉宫,0.696256,4479.34,6433.47,21,15,15,1.000000,0,,20,0,0,
评估报告_维也纳美泉宫_gemini_map_report.txt.json,维也纳美泉宫,0.676150,4349.99,6433.47,14,14,15,0.933333,1,Korb (No.4),13,0,0,
评估报告_维也纳美泉宫_openai_context_report.txt.json,维也纳美泉宫,0.742124,4774.43,6433.47,15,15,15,1.000000,0,,14,0,0,
评估报告_维也纳美泉宫_openai_graph_report.txt.json,维也纳美泉宫,0.696256,4479.34,6433.47,18,15,15,1.000000,0,,17,0,0,
评估报告_维也纳美泉宫_openai_map_report.txt.json,维也纳美泉宫,0.742124,4774.43,6433.47,15,15,15,1.000000,0,,14,0,0,
评估报告_维也纳美泉宫_qwen_context_report.txt.json,维也纳美泉宫,0.676150,4349.99,6433.47,14,14,15,0.933333,1,Korb (No.4),13,0,0,
评估报告_维也纳美泉宫_qwen_graph_report.txt.json,维也纳美泉宫,0.676150,4349.99,6433.47,16,14,15,0.933333,1,Korb (No.4),15,0,0,
评估报告_维也纳美泉宫_qwen_map_report.txt.json,维也纳美泉宫,0.676150,4349.99,6433.47,14,14,15,0.933333,1,Korb (No.4),13,0,0,
评估报告_罗马斗兽场_claude_context_report.txt.json,罗马斗兽场,0.706145,7574.79,10726.97,15,15,15,1.000000,0,,14,0,0,
评估报告_罗马斗兽场_claude_graph_report.txt.json,罗马斗兽场,0.706145,7574.79,10726.97,28,15,15,1.000000,0,,27,0,0,
评估报告_罗马斗兽场_claude_map_report.txt.json,罗马斗兽场,0.706145,7574.79,10726.97,15,15,15,1.000000,0,,14,0,0,
评估报告_罗马斗兽场_deepseek_context_report.txt.json,罗马斗兽场,0.706145,7574.79,10726.97,15,15,15,1.000000,0,,14,0,0,
评估报告_罗马斗兽场_deepseek_graph_report.txt.json,罗马斗兽场,0.706145,7574.79,10726.97,32,15,15,1.000000,0,,31,0,0,
评估报告_罗马斗兽场_deepseek_map_report.txt.json,罗马斗兽场,0.706145,7574.79,10726.97,15,15,15,1.000000,0,,14,0,0,
评估报告_罗马斗兽场_gemini_context_report.txt.json,罗马斗兽场,0.706145,7574.79,10726.97,15,15,15,1.000000,0,,14,0,0,
